Record ID,Institution Name:,Please indicate your gender:,Please indicate your gender: A gender not listed above,Please indicate your racial/ethnic identity:  (You may select more than one option.),What is your current marital status?  (You may select more than one option.),What is your current marital status? Other:,What is your highest completed degree?  (You may select more than one option.),Degree: Other,How many years have you worked in your profession since completion of your highest degree of training?,What is your neurology focus or clinical specialty?  (You may select more than one option.),Specialty: Other,Please indicate your current appointment:  (You may select more than one option.),Track: Other,Please indicate your current academic rank:,Academic Rank: Other,Please indicate the number of years spent in your current rank:,"In your career as faculty, have you had any leadership title or role?","In your career as faculty, how many leadership positions have you held?","What is the highest incentivized leadership position have you had?  (Incentives may be monetary, less clinic time, etc.)","As faculty, on average, how many publications have you published per year in peer-reviewed journals over the last 5 years?",How many publications were you first or last author?,"What is the total number of funded projects or studies to date?  (A funded project or study is defined as one for which you were a principal investigator (PI), co-PI, site PI, or co-investigator receiving salary support.)",Please select the types of funding sources for your projects or studies.  (You may select more than one option.),Funding Sources: Other,"What is the maximum funding for a single grant or funding source you have received as faculty? (in US dollars, including total cost (direct and indirect))","As faculty, how many total awards have you received to date?",At which level were the awards given?  (You may select more than one option.),Level of awards: Other,"As faculty, how many total times have you been invited as a guest speaker?  (A guest speaking engagement is defined as occurring outside your current department ex. grand rounds, workshop lead, panelist.)",At which level were the guest speaking engagements given?  (You may select more than one option.),Level of guest speaking arrangements: Other,Pre-COVID: How many hours per week on average did you work?,What is your employment status?,Employment Status: Other,What is your part time FTE?,Are you content with your current compensation?,Why are you not content with your current compensation?  (This question is not mandatory.),What components does your current compensation include?  (You may select more than one option.),What operational incentive(s) do(es) your current compensation plan include?  (You may select more than one option.),What operational incentives does your current compensation plan include? Other:,Research/scholarship (% Allocated Effort),Research/scholarship (% Actual Effort),Teaching (% Allocated Effort),Teaching (% Actual Effort),Service (% Allocated Effort),Service (% Actual Effort),Clinical (% Allocated Effort),Clinical (% Actual Effort),"From July 1, 2019 to June 30, 2020, how many weeks of inpatient service did you have?",Administrative (% Allocated Effort),Administrative (% Actual Effort),Total Effort: Other,Other (% Allocated Effort),Other (% Actual Effort),% Allocated Total,% Actual Total,"I have dedicated career sponsorship. (Sponsorship is defined as one being put forward for opportunities, such as leadership roles, awards, or speaking engagements, by a sponsor.)",Sponsorship has resulted in personal career advancement.,"I have dedicated career mentorship. (Mentorship is defined as a positive role model who supports their mentee by, for example, giving advice, sharing resources, providing guidance.)",Mentorship has resulted in personal career advancement.,"At my current institution, there is gender diversity in leadership positions.",My perception is that there is gender equity in pay at my current institution.,Implicit gender bias has negatively impacted my career advancement.,My current department has programs to enhance gender equity.,Gender equity programs at my current institution are helpful.,"Have you ever taken parental leave (eg, maternity leave, paternity leave, adoption)?",Were you content with your parental leave time and support at your current and/or past institution?,Why were you not content with your parental leave time and support at your current and/or past institution?  (You may select more than one option.),Why were you not content with your parental leave time and support at your current and/or past institution? Other:,How much total paid time did you take for parental leave at your current institution as a faculty member?,How much total paid time did you take for parental leave at your current institution as a faculty member? Other:,How much total paid time did you take for parental leave at your past institution as a faculty member?,How much total paid time did you take for parental leave at your past institution as a faculty member? Other:,How much total unpaid time did you take for parental leave at your current institution as a faculty member?,How much total unpaid time did you take for parental leave at your current institution as a faculty member? Other:,How much total unpaid time did you take for parental leave at your past institution as a faculty member?,How much total unpaid time did you take for parental leave at your past institution as a faculty member? Other:,Did you breastfeed/pump at work when you had your child(ren)?,"On average, how many total number of months have you dedicated to breastfeeding/pumping per child as a faculty member?",How many more months longer would you have breastfed/pumped per child?,There was adequate time for lactation.,Clinical time was blocked for lactation.,There was flexibility in work schedule for lactation.,There was a designated space for private lactation.,RVU expectation was adjusted for lactation time.,Lactation time was paid.,I felt supported in my lactation effort by my employer.,I felt supported in my lactation effort by co-workers.,"Overall, I felt satisfied with the lactation experience as a working mom.",What is the total number of people in your household?,Are you the primary wage earner for your household?,Is your spouse/partner employed? ,Do you provide dependent care for the following:  (You may select more than one option.),"What is the total number of dependents (eg, children, elderly parent, siblings, differently abled person) you have?",What is/are the age(s) of your child(ren)?  (You may select more than one option.),Pre-COVID: How many hours per week did you spend on childcare?,"Pre-COVID: How many hours per week did you spend on domestic tasks (eg, cleaning, laundry, cooking, lawn care)? This does not include childcare.&nbsp;","Pre-COVID: How many hours per week did you outsource domestic tasks (eg, cleaning, laundry, cooking, lawn care)? This does not include childcare.&nbsp;",Pre-COVID: How many days per year do you take off for dependent/child care?,"Pre-COVID: Does your institution provide backup dependent care (eg, sick days, school/daycare closure) to avoid cancelling clinics?",The demands of my family and/or spouse/partner interfere with my work-related activities.,I have to put off doing things at work because of the demands on my time at home.,Things I want to do at work do not get done because of the demands of my family and/or spouse/partner.,"My home life interferes with my responsibilities at work such as getting to work on time, accomplishing daily tasks, and working overtime.",Family-related strain interferes with my ability to perform job-related duties.,Domestic responsibilities are shared equally with spouse/partner.,Taking care of children when they are sick at home,Taking days off from work when children are sick,"Handling chores related to childcare (eg, laundry, cooking, cleaning)",Managing children's activities and schedule,Playing or doing activities with children,Does your work/career interfere with your personal life?,In what ways does your work/career interfere with your personal life?,Are you interested in answering questions on burnout?,Why are you not interested in answering questions on burnout?,"In general, how do you feel about your time? Would you say that you feel rushed?","Pre-COVID: Overall, based on your definition of burnout, how would you rate your level of burnout?",I deal very effectively with the problems of my patients.,I feel I treat some patients as if they were impersonal objects.,I feel emotionally drained from my work.,I feel fatigued when I get up in the morning and have to face another day on the job.,I've become more callous towards people since I took this job.,I feel I'm positively influencing other people's lives through my work.,Working with people all day is really a strain for me.,I don't really care what happens to some patients.,I feel exhilarated after working closely with my patients.,"What other factors may have impacted your career advancement, if they were not discussed in this survey?","Please let us know if you have additional comments, suggestions, or concerns. Thank you for your input!",Would you like to participate in future gender equity surveys?,Complete?
222,3,Woman,,Asian,Married,,MD,,11,Vascular,,"Academic Track - Clinical (clinical appointment with academic appointment),Tenure Track",,Assistant Professor,,3,No,,,2,1,1,NIH grants,,,0,,,3,"Institutional,Local",,21-40 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance),Operational incentive (examples: financial performance incentive, on-call pay, extra shift pay, medical director pay)",On-call pay,,7,5,0,10,21,15,72,65,14,0,5,,,,100,100,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Yes - at my current institution,Yes,,,4 weeks,,,,4 weeks,,,,Yes: I breastfed/pumped at work,9,0,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Neither Agree or Disagree,Agree,Agree,4,Equal share with partner,Full-time,Children,1,1-2 years old,0 hours per week,11-16 hours per week,1-5 hours per week,0 days,No,Disagree (3),Strongly Disagree (2),Strongly Disagree (2),Strongly Disagree (2),Strongly Disagree (2),Agree (5),Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Sometimes,"When on call at home, I can't focus on family, can't go out, can't do anything. While on call, I am always on the phone or on the computer. ",Yes,,Sometimes feel rushed,3 Moderately burned out,A few times per week,A few times per year,A few times per month,A few times per month,A few times per year,Once per week,A few times per month,Once per month or less,A few times per year,,,No,Complete
226,3,Man,,White,Married,,MD,,12,"General Neurology Inpatient Hospitalist,General Neurology Outpatient,Neuro-immunology/MS",,"Academic Track - Clinical (clinical appointment with academic appointment),Academic Track - Research,Tenure Track",,Associate Professor,,2,Yes,3,Ambulatory Medical Director,1,3,3,"NIH grants,Institutional grants,Industry trials",,"400,000",3,"Institutional,Regional",,2,Regional,,61-80 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance),Quality/safety incentive (financial rewards offered for achievement of quality/safety measures),Operational incentive (examples: financial performance incentive, on-call pay, extra shift pay, medical director pay)","Financial performance incentive,Medical director pay",,5,7,10,8,0,5,65,65,4,20,15,,,,100,100,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,Neither,Yes - at my current institution,Yes,,,4 weeks,,,,Doesn't apply,,,,,,,,,,,,,,,,4,Yes,Part-time,Children,2,"1-2 years old,3-5 years old",17-21 hours per week,6-10 hours per week,0 hours per week,1-5 days,No,Agree (5),Neither Agree or Disagree (4),Neither Agree or Disagree (4),Agree (5),Neither Agree or Disagree (4),Disagree (3),Partner does more,Partner does more,Partner does more,Partner does more,Partner does more,Sometimes,"Distraction, working nights/weekends",No,Survey fatigue,,,,,,,,,,,,I volunteered for leadership positions that others didn't want (several people were offered and passed) in order to build my resume which led to earlier promotion. ,,No,Complete
251,3,Man,,White,Married,,PhD,,40,Neurocognitive,,Academic Track - Research,,Professor,,16,Yes,20,McKnight Endowed Chair,7,20,30,"NIH grants,Institutional grants,Not-for-profit organizational grants,Foundational grants",,7.5 Million,10,"Institutional,National",,100,"Institutional,Regional,National",,41-60 hours/week,Full time,,,,,,,,60,60,0,0,10,10,20,20,0,10,10,,,,100,100,Very Strongly Agree,Very Strongly Agree,Agree,Very Strongly Agree,Very Strongly Agree,Strongly Agree,Very Strongly Disagree,Strongly Agree,Strongly Agree,No,,,,,,,,,,,,,,,,,,,,,,,,2,Yes,Not employed,None,,,0 hours per week,1-5 hours per week,1-5 hours per week,,,Strongly Disagree (2),Strongly Disagree (2),Strongly Disagree (2),Very Strongly Disagree (1),Very Strongly Disagree (1),Disagree (3),,,,,,Rarely,,No,Survey fatigue,,,,,,,,,,,,,,No,Incomplete
270,3,Man,,White,Single,,PhD,,13,Other: {specialtymisc},Muscular Dystrophy,"Academic Track - Research,Tenure Track",,Associate Professor,,1,Yes,2,Title for the tenure and promotion process,4,4,6,"NIH grants,Foundational grants,Other: {sourceetc}",Pharma/Biotech Sponsored Research Grants,$1.35 million,6,"Institutional,National",,7,"Institutional,Regional,National,International",,61-80 hours/week,Full time,,,Prefer not to answer,,Productivity incentive (financial or non-monetary rewards offered for performance),,,80,80,10,30,10,25,0,0,,0,15,,,,100,150,Agree,Agree,Neither,Neither,Agree,Neither,N/A,Neither,Don't Know,No,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,,,,,0 hours per week,1-5 hours per week,1-5 hours per week,,,Agree (5),Agree (5),Strongly Agree (6),Neither Agree or Disagree (4),Agree (5),Strongly Agree (6),,,,,,Sometimes,Time conflicts.,Yes,,Always feel rushed,3 Moderately burned out,A few times per month,A few times per month,A few times per month,A few times per month,A few times per year,A few times per week,A few times per month,Never,A few times per month,Teaching requirements.,Research plays a big role in the PhD setting.,Yes,Complete
272,3,Man,,Asian,Married,,MD,,10,Movement Disorder,,Tenure Track,,Associate Professor,,5,Yes,2,Neuroscience Module Director,1,2,10,"Not-for-profit organizational grants,Industry trials",,,0,,,25,"Institutional,Local,Regional,National,International",,61-80 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance)",,,30,30,20,40,0,10,40,35,12,10,20,,0,0,100,135,Strongly Agree,Very Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Disagree,Neither,No,,,,,,,,,,,,,,,,,,,,,,,,4,Yes,Part-time,Children,2,"6-10 years old,11-15 years old",6-10 hours per week,1-5 hours per week,6-10 hours per week,1-5 days,No,Agree (5),Agree (5),Strongly Agree (6),Agree (5),Agree (5),Agree (5),Partner does more,Partner does more,Share equally,Partner does more,Share equally,Rarely,"Impedes social interaction, limits time for engagement with family",Yes,,Sometimes feel rushed,2 Slightly burned out,A few times per week,Once per week,Once per week,A few times per week,Once per week,Every day,Never,Never,A few times per week,,My answers would be very different now than pre-COVID as my levels of burnout are much higher now than they ever were before. I am doing a higher amount of housework/yardwork/childcare and overall working more hours than I ever have before now post-COVID.,Yes,Complete
273,3,Woman,,Asian,Married,,MD,,1,"Epilepsy,Neurocritical Care",,"Clinician Track (clinical appointment with no academic appointment),Non-Tenure",,Assistant Professor,,1,No,,,5,2,0,,,,0,,,0,,,41-60 hours/week,Full time,,,No,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance),Not sure: I do not understand my compensation model",,,0,0,0,0,0,0,90,90,28,10,10,,,,100,100,Neither,Neither,Neither,Neither,Neither,Disagree,Agree,Agree,Neither,Yes - at my current institution,Yes,,,6 weeks,,,,6 weeks,,,,Yes: I breastfed/pumped at work,12,0,Disagree,Disagree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Agree,Neither Agree or Disagree,4,No,Full-time,Children,2,"1-2 years old,3-5 years old",>22 hours per week,6-10 hours per week,1-5 hours per week,0 days,Yes,Agree (5),Agree (5),Agree (5),Agree (5),Neither Agree or Disagree (4),Agree (5),I do more,Other caregiver,Share equally,I do more,Share equally,Sometimes,,No,Survey fatigue,,,,,,,,,,,,,,Yes,Complete
275,3,Woman,,White,Married,,PhD,,11,Neuro-immunology/MS,,Academic Track - Research,,Assistant Professor,,4,No,,,10,8,8,"NIH grants,Institutional grants,Not-for-profit organizational grants,Foundational grants",,$1.9 million,2,Institutional,,15,"Institutional,Regional,National,International",,41-60 hours/week,Full time,,,Prefer not to answer,,Guaranteed base salary (fixed annual salary),,,70,60,20,20,10,20,0,0,,0,0,,0,0,100,100,Strongly Agree,Very Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Very Strongly Agree,Disagree,Neither,Yes - at my current institution,No,"I had to take additional unpaid leave after my paid leave was utilized,There were no adjustments in productivity during parental leave,Institution was not supportive of parental leave",,2 weeks,,,,4 weeks,,,,Yes: I breastfed/pumped at work,6,0,Disagree,Neither Agree or Disagree,Agree,Very Strongly Disagree,Neither Agree or Disagree,Agree,Disagree,Agree,Disagree,4,Equal share with partner,Full-time,Children,2,"1-2 years old,6-10 years old",>22 hours per week,6-10 hours per week,1-5 hours per week,>15 days,No,Agree (5),Agree (5),Strongly Agree (6),Agree (5),Agree (5),Disagree (3),I do more,I do more,I do more,Share equally,Share equally,Sometimes,Not enough time in the day,Yes,,Sometimes feel rushed,2 Slightly burned out,Never,Never,A few times per week,Once per week,Once per month or less,A few times per week,A few times per month,Never,Every day,"Discrimination during pregnancy, sexism",,Yes,Complete
276,3,Man,,White,Married,,PhD,,35,"Neurocognitive,Vascular",,Academic Track - Research,,Professor,,16,Yes,15,Endowed Chair,9,18,41,"NIH grants,Institutional grants,Not-for-profit organizational grants,Foundational grants,Industry trials",,$28M,10,"Institutional,Local,National",,100,"Institutional,Local,Regional,National,International",,41-60 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance)",,,60,60,0,0,10,10,20,20,0,10,10,,,,100,100,Very Strongly Agree,Very Strongly Agree,Agree,Agree,Very Strongly Agree,Strongly Agree,Very Strongly Disagree,Strongly Agree,Strongly Agree,No,,,,,,,,,,,,,,,,,,,,,,,,2,Yes,Not employed,None,,,0 hours per week,11-16 hours per week,1-5 hours per week,,,Strongly Disagree (2),Strongly Disagree (2),Strongly Disagree (2),Very Strongly Disagree (1),Very Strongly Disagree (1),Disagree (3),,,,,,Rarely,I might have to miss a lecture or a professional meeting.,Yes,,Sometimes feel rushed,2 Slightly burned out,A few times per month,Never,Once per month or less,A few times per month,A few times per year,Every day,Never,Never,A few times per month,,,Yes,Complete
278,3,Man,,White,Married,,MD,,9,"Epilepsy,General Neurology Inpatient Hospitalist",,"Academic Track - Clinical (clinical appointment with academic appointment),Non-Tenure",,Assistant Professor,,4,Yes,1,Director of Neurology Consult Services,0.25,1,0,,,,0,,,3,Institutional,,41-60 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance),Operational incentive (examples: financial performance incentive, on-call pay, extra shift pay, medical director pay)","Extra shift pay,Medical director pay",,0,0,0,10,0,10,100,70,20,0,10,,0,0,100,100,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Don't Know,Don't Know,No,,,,,,,,,,,,,,,,,,,,,,,,2,Yes,Full-time,None,,,0 hours per week,1-5 hours per week,0 hours per week,,,Very Strongly Disagree (1),Very Strongly Disagree (1),Very Strongly Disagree (1),Very Strongly Disagree (1),Very Strongly Disagree (1),Strongly Agree (6),,,,,,Never,,Yes,,Almost never feel rushed,2 Slightly burned out,A few times per week,A few times per year,A few times per year,Once per month or less,Never,A few times per week,Never,Never,A few times per week,,,No,Complete
179,15,Woman,,White,Single,,MD,,2,"Child Neurology,Epilepsy",,"Academic Track - Clinical (clinical appointment with academic appointment),Academic Track - Teaching",,Assistant Professor,,2,Yes,2,neither are incentivized,0,,1,Industry trials,,,1,National,,0,,,61-80 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance)",,,10,10,10,15,0,15,80,80,21,0,10,,,,100,130,Strongly Agree,Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Neither,Disagree,N/A,No,,,,,,,,,,,,Does not apply,,,,,,,,,,,,1,Yes,,,,,0 hours per week,0 hours per week,1-5 hours per week,,,Very Strongly Disagree (1),Agree (5),Very Strongly Disagree (1),Disagree (3),Very Strongly Disagree (1),N/A,,,,,,Often,Constantly focused on work responsibilities/goals and have put dating as a lower priority.,Yes,,Always feel rushed,3 Moderately burned out,Every day,Never,Once per week,A few times per month,Never,Every day,Once per month or less,A few times per year,A few times per week,,,Yes,Complete
201,15,Woman,,Asian,Married,,MD,,4,Child Neurology,,Academic Track - Clinical (clinical appointment with academic appointment),,Assistant Professor,,4,No,,,1,3,4,Industry trials,,"70,000",0,,,0,,,61-80 hours/week,Full time,,,Yes,,Guaranteed base salary (fixed annual salary),,,30,20,5,5,10,10,55,65,6,0,0,,0,0,100,100,Disagree,Disagree,Very Strongly Disagree,Very Strongly Disagree,Disagree,Disagree,Agree,Agree,Disagree,Yes - at both my current and past institution,No,"I had to take additional unpaid leave after my paid leave was utilized,There were no adjustments in productivity during parental leave",,4 weeks,,4 weeks,,8 weeks,,4 weeks,,Yes: I breastfed/pumped at work,12,0,Disagree,Disagree,Agree,Very Strongly Agree,Very Strongly Disagree,Very Strongly Disagree,Neither Agree or Disagree,Very Strongly Agree,Agree,4,Equal share with partner,Full-time,Children,2,"1-2 years old,3-5 years old",>22 hours per week,6-10 hours per week,1-5 hours per week,0 days,Don't know,Agree (5),Very Strongly Agree (7),Strongly Agree (6),Agree (5),Disagree (3),Agree (5),I do more,I do more,Share equally,I do more,Partner does more,Sometimes,,No,Survey fatigue,,,,,,,,,,,,,,Yes,Complete
271,15,Man,,Hispanic/Latino,Married,,MD,,23,Child Neurology,,Clinician Track (clinical appointment with no academic appointment),,Associate Professor,,10,Yes,1,None,0,,2,NIH grants,,"$300,000 ",0,,,0,,,41-60 hours/week,Full time,,,No,,Guaranteed base salary (fixed annual salary),,,5,5,18,18,,,77,77,10,,,,,,100,100,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Agree,Don't Know,Very Strongly Agree,Very Strongly Disagree,Very Strongly Disagree,No,,,,,,,,,,,,,,,,,,,,,,,,4,Yes,Full-time,Elderly parent/sibling,2,,0 hours per week,11-16 hours per week,0 hours per week,0 days,Don't know,Very Strongly Disagree (1),Very Strongly Disagree (1),Very Strongly Disagree (1),Very Strongly Disagree (1),Very Strongly Disagree (1),Very Strongly Agree (7),,,,,,Often,,No,Prefer to not answer,,,,,,,,,,,,,,No,Incomplete
327,15,Woman,,White,Married,,MD/PhD,,15,Neuro-immunology/MS,,"Academic Track - Clinical (clinical appointment with academic appointment),Academic Track - Research,Non-Tenure",,Associate Professor,,4,Yes,1,no monetary reward for my leadership roles,15,7,20,"NIH grants,Institutional grants,Not-for-profit organizational grants,Foundational grants,Industry trials",,"800,000",2,"Institutional,Regional",,30,"Institutional,Local,Regional,National,International",,61-80 hours/week,Full time,,,No,Doing more work as a clinical researcher and juggling more things and doing equivalent teaching I am paid less than many peers and less than more junior peers who are clinician educators.  Women and clinician researchers (as opposed to basic) are less likely to get salary help from endowed chairs or FTE's to protect their time for research. I am paid less than many administrators without advanced degrees in the health system.,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance),Quality/safety incentive (financial rewards offered for achievement of quality/safety measures)",,,45,70,15,30,0,10,40,60,4,0,15,Much of what I do is not compensated - I do admin tasks and teaching tasks that are not relfected in my offician FTE,0,10,100,195,Agree,Disagree,Neither,Agree,Agree,Neither,Strongly Agree,Disagree,Neither,Yes - at my past institution,No,"I had to take additional unpaid leave after my paid leave was utilized,Other: {parentaluncontentmisc}",too short,,,6 weeks,,,,Don't know,,Yes: I breastfed/pumped at work,24,0,Agree,Disagree,Agree,Neither Agree or Disagree,Strongly Disagree,Neither Agree or Disagree,Agree,Agree,Agree,4,Yes,Full-time,Children,2,"6-10 years old,11-15 years old",>22 hours per week,>22 hours per week,1-5 hours per week,11-15 days,Yes,Strongly Agree (6),Strongly Agree (6),Agree (5),Agree (5),Agree (5),Disagree (3),Share equally,Share equally,I do more,I do more,Share equally,Always,"I can't do much for myself at all or have any time to myself between an academic job, children and domestic chores. ",Yes,,Always feel rushed,4 Very burned out,Every day,Never,A few times per week,A few times per week,Never,Every day,Once per month or less,Never,Every day,Microaggressions.  ,You should ask about micro-aggressions.  ,Yes,Complete
322,24,Woman,,White,Married,,DO,,1,Child Neurology,,Academic Track - Clinical (clinical appointment with academic appointment),,Associate Professor,,1,No,,,0,,1,NIH grants,,,0,,,0,,,41-60 hours/week,Full time,,,No,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance)",,,0,0,10,10,0,10,80,80,15,10,20,,0,0,100,120,Don't Know,N/A,Don't Know,N/A,Disagree,Don't Know,Agree,Don't Know,N/A,No,,,,,,,,,,,,Does not apply,,,,,,,,,,,,2,Equal share with partner,Full-time,None,,,0 hours per week,0 hours per week,0 hours per week,,,Strongly Agree (6),Strongly Agree (6),Neither Agree or Disagree (4),Neither Agree or Disagree (4),Agree (5),Agree (5),,,,,,Often,,Yes,,Always feel rushed,4 Very burned out,Every day,A few times per week,Every day,Every day,Every day,Every day,Every day,Never,A few times per month,,,Yes,Complete
323,24,Man,,White,Married,,MD,,20,General Neurology Outpatient,,Academic Track - Teaching,,Professor,,6,Yes,5,Assoc. Dean for Curriculum (Undergraduate Medical Education),1,3,0,,,,27,"Institutional,Local,Regional,National",,31,"Institutional,Local,Regional",,41-60 hours/week,Full time,,,Yes,,Guaranteed base salary (fixed annual salary),,,0,0,5,5,0,0,20,20,4,75,75,,0,0,100,100,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Don't Know,Very Strongly Disagree,Strongly Agree,Agree,No,,,,,,,,,,,,,,,,,,,,,,,,5,Equal share with partner,Full-time,Children,2,"11-15 years old,16-18 years old",>22 hours per week,1-5 hours per week,>22 hours per week,0 days,No,Strongly Disagree (2),Strongly Disagree (2),Strongly Disagree (2),Strongly Disagree (2),Strongly Disagree (2),Agree (5),Share equally,Other caregiver,Other caregiver,Partner does more,Share equally,Rarely,Occasionally working longer hours than desired. Occasional weekend or night work.,Yes,,Sometimes feel rushed,2 Slightly burned out,Every day,A few times per year,A few times per year,Never,A few times per year,Every day,A few times per year,A few times per year,Once per week,,,No,Complete
324,24,Man,,White,Married,,MD/PhD,,17,Neurocognitive,,"Academic Track - Clinical (clinical appointment with academic appointment),Tenure Track",,Professor,,8,Yes,3,Chair,18,40,10,"NIH grants,Not-for-profit organizational grants,Industry trials",,"15,000,000",2,"Institutional,National",,30,"Local,Regional,National,International",,61-80 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance),Quality/safety incentive (financial rewards offered for achievement of quality/safety measures)",,,50,30,10,10,5,5,10,10,2,25,45,,,,100,100,Strongly Agree,Very Strongly Agree,Very Strongly Agree,Very Strongly Agree,Very Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,No,,,,,,,,,,,,,,,,,,,,,,,,5,Yes,Not employed,Children,3,"11-15 years old,16-18 years old,>18 years old",6-10 hours per week,1-5 hours per week,6-10 hours per week,1-5 days,Yes,Agree (5),Agree (5),Agree (5),Agree (5),Neither Agree or Disagree (4),Strongly Disagree (2),Partner does more,Does not apply,Partner does more,Partner does more,Partner does more,Always,TAkes time. ,No,Survey fatigue,,,,,,,,,,,,,,No,Complete
325,24,Woman,,White,Married,,PhD,,43,Other: {specialtymisc},Neuroendocrinology,Tenure Track,,Professor,,28,Yes,2,Vice-Chair for Research,4.2,14,55,NIH grants,,"$7,509,295 ",19,"Institutional,National,International",,220,"Institutional,Regional,National,International",,41-60 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance)",,,55,55,15,15,15,15,0,0,,15,15,,,,100,100,Neither,Agree,Neither,Neither,Strongly Agree,Disagree,Agree,Agree,Agree,Yes - at my current institution,Yes,,,Other: {paidcurrentmisc},5 weeks,,,Doesn't apply,,,,Yes: I breastfed/pumped at work,7,0,Agree,Neither Agree or Disagree,Agree,Agree,Neither Agree or Disagree,Agree,Agree,Agree,Agree,3,Yes,Full-time,Elderly parent/sibling,1,,0 hours per week,1-5 hours per week,6-10 hours per week,6-10 days,Don't know,Disagree (3),Disagree (3),Disagree (3),Disagree (3),Disagree (3),Neither Agree or Disagree (4),,,,,,Sometimes,Pressure and anxiety about work make me stressed in my personal life,Yes,,Sometimes feel rushed,2 Slightly burned out,Never,Never,A few times per month,A few times per month,A few times per year,Every day,A few times per month,Never,Never,"I do hot have any clinical involvement. I am a PhD, so I do not see patients.","This is very clinically focused. If you want to involved PhD faculty, you need to change the survey.",Yes,Complete
326,24,Man,,Asian,Married,,MD,,35,Epilepsy,,"Academic Track - Clinical (clinical appointment with academic appointment),Non-Tenure",,Professor,,5,Yes,5,Division Chief,4,2,15,"NIH grants,Institutional grants,Foundational grants,Industry trials",,550000,8,"Institutional,Local,Regional",,50,"Institutional,Local,Regional,National,International",,41-60 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance),Operational incentive (examples: financial performance incentive, on-call pay, extra shift pay, medical director pay)","Financial performance incentive,Medical director pay",,10,10,10,5,10,10,50,45,12,20,30,,,,100,100,Strongly Agree,Very Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Agree,No,,,,,,,,,,,,,,,,,,,,,,,,2,Yes,Part-time,None,,,0 hours per week,1-5 hours per week,0 hours per week,,,Strongly Disagree (2),Disagree (3),Disagree (3),Strongly Disagree (2),Strongly Disagree (2),Disagree (3),,,,,,Sometimes,.,Yes,,Sometimes feel rushed,2 Slightly burned out,A few times per week,Once per month or less,A few times per month,Once per month or less,A few times per year,A few times per week,A few times per year,A few times per year,Once per week,,,No,Complete
